Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;Understanding;Reading_Information;Inclusion_Criteria;Withdraw_Keep_Info;Understand_dataprotection;understand_GDPR;Understanding_Not_Identifiable;Use_data_future_research;END QUESTIONNAIRE
1;1669814327073;30/11/2022 13:18:47;1669814332947;5.5;30/11/2022 18:48:52;74063;37;questionnaire-vlry;;25574169;efkukbp9;7565382;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1366x768;1366x663;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;6959
1;1669814422265;30/11/2022 13:20:22;1669814421427;5.5;30/11/2022 18:50:21;74063;37;questionnaire-vlry;;25574249;cjdizwr2;7565375;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1920x1080;1920x937;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;11118
1;1669814499424;30/11/2022 13:21:39;1669814500884;5.5;30/11/2022 18:51:40;74063;37;questionnaire-vlry;;25574313;47baeb26;7565361;;live;;;mobile;Samsung SM-M315F;Android 12;Chrome 106.0.0.0;412x892;412x756;Cape-15_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;;;;right_age;;;;No;1;1;1;1;1;1;1;1;10512
1;1669815174742;30/11/2022 13:32:54;1669815176212;5.5;30/11/2022 19:02:56;74063;37;questionnaire-vlry;;25574765;dqhsmkk7;7565526;;complete;;;mobile;Samsung SM-M315F;Android 12;Chrome 106.0.0.0;412x892;412x756;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;11881
1;1669815410839;30/11/2022 13:36:50;1669815410112;5.5;30/11/2022 19:06:50;74063;37;questionnaire-vlry;;25574889;5ft1embl;7565537;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 107.0;1366x768;1366x643;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;11506
1;1669815441082;30/11/2022 13:37:21;1669815440710;5.5;30/11/2022 19:07:20;74063;37;questionnaire-vlry;;25574903;oavsnc0a;7565399;;live;;;mobile;Apple iPhone;iOS 16.1;Mobile Safari 16.1;375x812;375x628;Social Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;9366
1;1669816062232;30/11/2022 13:47:42;1669816061899;5.5;30/11/2022 19:17:41;74063;37;questionnaire-vlry;;25575224;kdgf7qcm;7565629;;live;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;375x812;375x637;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;22578
1;1669818677196;30/11/2022 14:31:17;1669818676972;5.5;30/11/2022 20:01:16;74063;37;questionnaire-vlry;;25576597;njmjvshi;7566051;;live;;;computer;Desktop or Laptop;Windows 10;Edge 107.0.1418.62;1536x864;1536x746;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;19287
1;1669819158751;30/11/2022 14:39:18;1669819158104;5.5;30/11/2022 20:09:18;74063;37;questionnaire-vlry;;25577168;zlra4j0k;7566270;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1366x768;1366x625;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;20215
1;1669819450192;30/11/2022 14:44:10;1669819450081;5.5;30/11/2022 20:14:10;74063;37;questionnaire-vlry;;25577718;c2iyvaa0;7566413;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1366x768;1366x667;Space Task Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;7427
1;1669819781826;30/11/2022 14:49:41;1669819781575;5.5;30/11/2022 20:19:41;74063;37;questionnaire-vlry;;25578019;f0twz8ph;7566462;;complete;;;mobile;Apple iPhone;iOS 16.1;Chrome 107.0.5304.101;428x926;428x845;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;8630
1;1669822865247;30/11/2022 15:41:05;1669822864869;5.5;30/11/2022 21:11:04;74063;37;questionnaire-vlry;;25580273;tc2w2reg;7566998;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1920x1080;1920x937;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;9504
1;1669824140600;30/11/2022 16:02:20;1669824140346;5.5;30/11/2022 21:32:20;74063;37;questionnaire-vlry;;25581127;zft48uh1;7567242;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1280x720;1280x577;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;11466
1;1669824483257;30/11/2022 16:08:03;1669824483446;5.5;30/11/2022 21:38:03;74063;37;questionnaire-vlry;;25581379;ngb48uyf;7567307;;complete;;;mobile;Samsung SM-G985F;Android 12;Chrome 107.0.0.0;384x854;384x676;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;7675
1;1669829599015;30/11/2022 17:33:19;1669829598580;5.5;30/11/2022 23:03:18;74063;37;questionnaire-vlry;;25587639;3wzu2udq;7568631;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 107.0.1418.56;1366x768;1366x665;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;35571
1;1669830656248;30/11/2022 17:50:56;1669830656451;5.5;30/11/2022 23:20:56;74063;37;questionnaire-vlry;;25588200;w2txfpmi;7568873;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1536x746;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;60774
1;1669862531610;01/12/2022 02:42:11;1669862531328;5.75;01/12/2022 08:27:11;74063;37;questionnaire-vlry;;25594219;glp4jjvd;7571535;;live;;;mobile;undefined undefined;Android 11;Chrome 107.0.0.0;360x800;360x610;Space_Task_Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;19353
1;1669888941003;01/12/2022 10:02:21;1669888940899;5.5;01/12/2022 15:32:20;74063;37;questionnaire-vlry;;25600442;njepnxng;7572858;;live;;;mobile;undefined M2003J15SC;Android 11;Chrome 96.0.4664.104;393x851;393x712;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;24290
1;1669892434353;01/12/2022 11:00:34;1669892433558;5.5;01/12/2022 16:30:33;74063;37;questionnaire-vlry;;25603485;j0xbfnxv;7573255;;live;;;mobile;Realme RMX2117;Android 11;Chrome 94.0.4606.85;360x800;360x616;Space_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;16957
1;1669898058770;01/12/2022 12:34:18;1669898059459;5.5;01/12/2022 18:04:19;74063;37;questionnaire-vlry;;25605750;rx533qgz;7573845;;live;;;mobile;undefined M2006C3MII;Android 10;Chrome 108.0.0.0;360x800;360x717;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;187827
1;1669909492032;01/12/2022 15:44:52;1669909491141;5.5;01/12/2022 21:14:51;74063;37;questionnaire-vlry;;25611489;a9u07hg9;7576979;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1280x720;1280x569;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;24965
1;1669980165353;02/12/2022 11:22:45;1669980163423;5.75;02/12/2022 17:07:43;74063;37;questionnaire-vlry;;25627556;vldbs64i;7590208;;complete;;;mobile;undefined undefined;Android 12;Chrome 107.0.0.0;441x917;441x778;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;7116
1;1669990126170;02/12/2022 14:08:46;1669990143006;5.5;02/12/2022 19:39:03;74063;37;questionnaire-vlry;;25632147;7yl5lse1;7588619;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1367x637;1366x629;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;26504
1;1669993059642;02/12/2022 14:57:39;1669993059139;5.5;02/12/2022 20:27:39;74063;37;questionnaire-vlry;;25634836;xnzr1sht;7592363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1746x982;1746x879;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;10643
1;1669995941222;02/12/2022 15:45:41;1669995941180;-6;02/12/2022 09:45:41;74063;37;questionnaire-vlry;;25636624;wk9kxjze;7592752;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1280x720;1280x577;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;23709
1;1670011173264;02/12/2022 19:59:33;1670011175045;-5;02/12/2022 14:59:35;74063;37;questionnaire-vlry;;25644226;gfy4ymuu;7594603;;live;;;mobile;undefined Pixel 7 Pro;Android 13;Chrome 108.0.0.0;412x892;412x775;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;1;1;1;1;1;1;1;1;11980
1;1670021009195;02/12/2022 22:43:29;1670021008994;-5;02/12/2022 17:43:28;74063;37;questionnaire-vlry;;25646608;4p3tm5ii;7595024;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 92.0.0.0;1920x1080;1504x784;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;52111
1;1670059119195;03/12/2022 09:18:39;1670059118178;5.5;03/12/2022 14:48:38;74063;37;questionnaire-vlry;;25649320;k0vukvxh;7595930;;live;;;mobile;Samsung SM-E236B;Android 12;Chrome 107.0.0.0;857x384;784x304;Social Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;63369
1;1670070256032;03/12/2022 12:24:16;1670070256470;5.5;03/12/2022 17:54:16;74063;37;questionnaire-vlry;;25651978;70uizxos;7596539;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 104.0.0.0;1920x1080;1920x961;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;18577
1;1670185811248;04/12/2022 20:30:11;1670185811092;0;04/12/2022 20:30:11;74063;37;questionnaire-vlry;;25669038;0kmltk7a;7602651;;live;;;mobile;Apple iPhone;iOS 16.0.3;Instagram 261.0.0.18.106;390x844;390x777;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;41456
1;1670245821783;05/12/2022 13:10:21;1670245821970;5.5;05/12/2022 18:40:21;74063;37;questionnaire-vlry;;25680753;dm66u6bx;7605987;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1536x760;Space_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;7410
1;1670432658898;07/12/2022 17:04:18;1670432658709;0;07/12/2022 17:04:18;74063;37;questionnaire-vlry;;25763867;ig0j0t9r;7626176;;complete;;;mobile;Apple iPhone;iOS 16.0;Chrome 108.0.5359.52;375x812;375x643;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;33658
1;1670542183323;08/12/2022 23:29:43;1670542183267;0;08/12/2022 23:29:43;74063;37;questionnaire-vlry;;25809063;3wt4s5wg;7635777;;complete;;;mobile;Apple iPhone;iOS 16.1.2;Mobile Safari 16.1;390x844;750x307;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;12630
1;1670543405314;08/12/2022 23:50:05;1670543405578;0;08/12/2022 23:50:05;74063;37;questionnaire-vlry;;25809262;1mu35tnz;7635953;;complete;;;mobile;Samsung SM-G980F;Android 13;Samsung Browser 19.0;360x800;360x630;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;6986
1;1670609767866;09/12/2022 18:16:07;1670609768040;0;09/12/2022 18:16:08;74063;37;questionnaire-vlry;;25832919;3w9531bd;7641236;;live;;;mobile;Samsung SM-A705FN;Android 11;Chrome 108.0.0.0;320x712;320x585;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;24657
1;1670791065229;11/12/2022 20:37:45;1670791065067;0;11/12/2022 20:37:45;74063;37;questionnaire-vlry;;25864104;ltnewlzz;7648917;;live;;;mobile;Apple iPhone;iOS 16.1.2;Mobile Safari 16.1;390x844;390x664;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;7478
1;1670859902667;12/12/2022 15:45:02;1670859902565;0;12/12/2022 15:45:02;74063;37;questionnaire-vlry;;25885093;mxt5ldbk;7653238;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 108.0.0.0;1440x900;1440x717;Space_Task_Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;10619
1;1670862442028;12/12/2022 16:27:22;1670862423673;5.5;12/12/2022 21:57:03;74063;37;questionnaire-vlry;;25886930;a4p3p8oq;7653588;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1536x864;1536x714;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;7427
1;1670923388004;13/12/2022 09:23:08;1670923388174;5.5;13/12/2022 14:53:08;74063;37;questionnaire-vlry;;25905143;dikgweib;7657412;;live;;;mobile;undefined 2201117TI;Android 11;Chrome 107.0.0.0;393x873;393x736;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;19045
1;1671188312107;16/12/2022 10:58:32;1671188312260;3;16/12/2022 13:58:32;74063;37;questionnaire-vlry;;25988852;0m582hxn;7676974;;live;;;mobile;OPPO CPH2239;Android 11;Chrome 108.0.0.0;360x800;360x616;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;13006
1;1671190230497;16/12/2022 11:30:30;1671190222167;-5;16/12/2022 06:30:22;74063;37;questionnaire-vlry;;25989512;gqzroj73;7677129;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1280x720;1280x609;Social Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;16819
1;1671278761885;17/12/2022 12:06:01;1671278761059;5.5;17/12/2022 17:36:01;74063;37;questionnaire-vlry;;26002638;zdcb7hzz;7680519;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1366x768;1366x657;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;1;1;1;1;1;1;1;1;33022
