Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;Understanding;Reading_Information;Inclusion_Criteria;Withdraw_Keep_Info;Understand_dataprotection;understand_GDPR;Understanding_Not_Identifiable;Use_data_future_research;END QUESTIONNAIRE
1;1679418217972;21/03/2023 17:03:37;1679418217922;0;21/03/2023 17:03:37;74063;40;questionnaire-vlry;;28309537;g1tic9b3;8409288;;complete;;;mobile;Apple iPhone;iOS 16.1;Mobile Safari 16.1;428x926;428x746;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;6685
1;1679433174426;21/03/2023 21:12:54;1679433174571;0;21/03/2023 21:12:54;74063;40;questionnaire-vlry;;28316206;ht8fnrue;8411450;;complete;;;mobile;Samsung SM-G991B;Android 13;Chrome 111.0.0.0;360x800;360x670;Social_Task_Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;31615
1;1679480941156;22/03/2023 10:29:01;1679480941217;0;22/03/2023 10:29:01;74063;40;questionnaire-vlry;;28325586;4y6n3gj3;8414183;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 111.0.1661.44;1536x864;1479x754;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;10142
1;1679670086209;24/03/2023 15:01:26;1679670085963;0;24/03/2023 15:01:25;74063;40;questionnaire-vlry;;28399193;hj6teklq;8436674;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1280x720;1280x601;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;12131
1;1679684664750;24/03/2023 19:04:24;1679684664395;0;24/03/2023 19:04:24;74063;40;questionnaire-vlry;;28406110;jvgwa340;8439314;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.2;820x1180;1180x713;Social_Task_Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;12813
1;1679745586805;25/03/2023 11:59:46;1679745586741;0;25/03/2023 11:59:46;74063;40;questionnaire-vlry;;28416676;w5e96wb9;8442431;;complete;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 110.0;1280x800;1280x616;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;17342
1;1679786459949;25/03/2023 23:20:59;1679786459759;0;25/03/2023 23:20:59;74063;40;questionnaire-vlry;;28424866;fqu6fpqp;8445144;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.6;1440x900;1440x820;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;1;1;1;1;1;1;1;1;9945
1;1679845922103;26/03/2023 15:52:02;1679845921202;1;26/03/2023 16:52:01;74063;40;questionnaire-vlry;;28435731;qxizh3xm;8448220;;complete;;;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 110.0.0.0;1366x768;1366x768;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;45304
1;1679854641998;26/03/2023 18:17:21;1679854641899;1;26/03/2023 19:17:21;74063;40;questionnaire-vlry;;28438499;ea726gtn;8448851;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 108.0.0.0;1440x900;1440x789;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;8724
1;1679917236662;27/03/2023 11:40:36;1679917236570;1;27/03/2023 12:40:36;74063;40;questionnaire-vlry;;28456809;snpwlrgd;8454010;;live;;;computer;Desktop or Laptop;Windows 10;Edge 111.0.1661.51;1280x768;1280x657;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;7291
1;1679918380830;27/03/2023 11:59:40;1679918380685;1;27/03/2023 12:59:40;74063;40;questionnaire-vlry;;28457351;0ezgf1fi;8454163;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1680x1050;1680x939;Social_Task_Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;7279
1;1679921423222;27/03/2023 12:50:23;1679921423483;1;27/03/2023 13:50:23;74063;40;questionnaire-vlry;;28458956;hjcjxvo8;8454601;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;3072x1728;1982x866;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;28792
1;1679924092013;27/03/2023 13:34:52;1679924091643;1;27/03/2023 14:34:51;74063;40;questionnaire-vlry;;28460368;ir5qp84j;8455072;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 109.0.0.0;1440x900;1440x707;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;9719
1;1679927100501;27/03/2023 14:25:00;1679927100450;1;27/03/2023 15:25:00;74063;40;questionnaire-vlry;;28462051;0kpehn4b;8455709;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;288251
1;1679928736806;27/03/2023 14:52:16;1679928736599;1;27/03/2023 15:52:16;74063;40;questionnaire-vlry;;28462985;xgotpj2y;8456027;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1920x1080;1920x969;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;11115
1;1679929182824;27/03/2023 14:59:42;1679929184055;1;27/03/2023 15:59:44;74063;40;questionnaire-vlry;;28463254;vg0xdi3r;8456132;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 111.0.1661.51;1536x864;1536x754;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;13994
