Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;ANSWER;Pie chart;Social advice;blue button;correct;incorrect;timeout;Color advice;yellow button;Unnamed: 0;Unnamed: 0.1;block;number;__EMPTY;key
11;1665806690204;15/10/2022 04:04:50;1665806687897;2;15/10/2022 06:04:47;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;11;1;7;Outcome;Zone6;timelimit_screen;1503.4049999999988;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;8
12;1665806690627;15/10/2022 04:04:50;1665806688344;2;15/10/2022 06:04:48;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;12;2;1;Fixation;fixation;fixation;447.9279999999999;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;8
13;1665806692909;15/10/2022 04:04:52;1665806690612;2;15/10/2022 06:04:50;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;12;2;2;Start;ButtonYellow;response_button_image;2028.800000011921;;;yellow buttonYB.png;1;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;8
14;1665806693894;15/10/2022 04:04:53;1665806691600;2;15/10/2022 06:04:51;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;12;2;4;Incorrect;Zone6;timelimit_screen;1000.8820000000014;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;8
15;1665806694065;15/10/2022 04:04:54;1665806691785;2;15/10/2022 06:04:51;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;12;2;6;ProgBarUpdate;Zone6;timelimit_screen;181.96199999999953;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;8
16;1665806694266;15/10/2022 04:04:54;1665806691808;2;15/10/2022 06:04:51;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;4;0;1;0;;;;;;;;;;;;;;;;;;;;;
17;1665806695653;15/10/2022 04:04:55;1665806693281;2;15/10/2022 06:04:53;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;12;2;7;Outcome;Zone6;timelimit_screen;1500.3870000000024;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;11;11;Practice;;11;8
18;1665806696027;15/10/2022 04:04:56;1665806693726;2;15/10/2022 06:04:53;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;9;3;1;Fixation;fixation;fixation;446.0279999999984;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;8
19;1665806698354;15/10/2022 04:04:58;1665806696049;2;15/10/2022 06:04:56;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;9;3;2;Start;ButtonBlue;response_button_image;2110.600000023842;;;blue buttonYB.png;1;0;1;0;;;;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;8
20;1665806699332;15/10/2022 04:04:59;1665806697042;2;15/10/2022 06:04:57;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;9;3;4;Incorrect;Zone6;timelimit_screen;1000.4789999999994;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;8
21;1665806699854;15/10/2022 04:04:59;1665806697372;2;15/10/2022 06:04:57;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;9;3;6;ProgBarUpdate;Zone6;timelimit_screen;181.90699999999924;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;8
22;1665806699854;15/10/2022 04:04:59;1665806697393;2;15/10/2022 06:04:57;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;3;0;1;0;;;;;;;;;;;;;;;;;;;;;
23;1665806701041;15/10/2022 04:05:01;1665806698731;2;15/10/2022 06:04:58;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;823x384;823x384;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;9;3;7;Outcome;Zone6;timelimit_screen;1500.9040000000023;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;8
24;1665806874740;15/10/2022 04:07:54;1665806872043;2;15/10/2022 06:07:52;74063;33;task-fch3;;24553790;vs06bu2t;7255776;;live;;;mobile;Samsung SM-A528B;Android 12;Samsung Browser 18.0;384x854;384x775;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;8;4;1;Fixation;fixation;fixation;173285.742;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;8
1;1666633902485;24/10/2022 17:51:42;1666633902359;1;24/10/2022 18:51:42;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;
2;1666633907330;24/10/2022 17:51:47;1666633907208;1;24/10/2022 18:51:47;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;1;1;1;FullscreenCheck;script;force_advance;4836;;;;;0;1;0;;;;;;ScreenCheck;;;;;;;;;;0;0;;;0;8
3;1666633925954;24/10/2022 17:52:05;1666633925882;1;24/10/2022 18:52:05;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;2;1;1;GeneralInstruction;advancementZone;continue_button;18488;;;;;0;1;0;;;;;;Introduction;;;;;;;;;;1;1;Introduction;;1;8
4;1666633932836;24/10/2022 17:52:12;1666633932738;1;24/10/2022 18:52:12;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;2;1;2;PracticeInstruction;advancementZone;continue_button;6822;;;;;0;1;0;;;;;;Introduction;;;;;;;;;;1;1;Introduction;;1;8
5;1666633932926;24/10/2022 17:52:12;1666633932770;1;24/10/2022 18:52:12;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;3;1;1;Screen 1;Zone1;timelimit_screen;47;;;;;0;1;0;;;1;;;HiddenScoreSetPractice;;;;;;;;;;2;2;HiddenScoreSetPractice;;2;8
6;1666633933394;24/10/2022 17:52:13;1666633933244;1;24/10/2022 18:52:13;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;8;1;1;Fixation;fixation;fixation;473;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;8
7;1666633936473;24/10/2022 17:52:16;1666633936401;1;24/10/2022 18:52:16;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;8;1;2;Start;ButtonBlue;response_button_image;3024;;;blue buttonYB.png;1;1;0;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;8
8;1666633937429;24/10/2022 17:52:17;1666633937347;1;24/10/2022 18:52:17;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;8;1;3;Correct;Zone6;timelimit_screen;1000;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;8
9;1666633937534;24/10/2022 17:52:17;1666633937466;1;24/10/2022 18:52:17;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;8;1;6;ProgBarUpdate;Zone6;timelimit_screen;123;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;8
10;1666633937610;24/10/2022 17:52:17;1666633937486;1;24/10/2022 18:52:17;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;5;0;1;0;;;;;;;;;;;;;;;;;;;;;
11;1666633939051;24/10/2022 17:52:19;1666633938980;1;24/10/2022 18:52:18;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;8;1;7;Outcome;Zone6;timelimit_screen;1511;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;8
12;1666633939517;24/10/2022 17:52:19;1666633939443;1;24/10/2022 18:52:19;74063;33;task-fch3;;24785286;jkaoprbz;7319494;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x736;736x331;CEQ__cannabis_user_done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;all_spreadsheets;all_spreadsheets;4;2;1;Fixation;fixation;fixation;467;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;8
