Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;ANSWER;Pie chart;Social advice;blue button;correct;incorrect;timeout;Color advice;yellow button;Unnamed: 0;Unnamed: 0.1;block;number;__EMPTY;key
11;1647620082284;18/03/2022 16:14:42;1647620081908;1;18/03/2022 17:14:41;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;11;1;7;Outcome;Zone6;timelimit_screen;1496.0229999999865;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;5
12;1647620082706;18/03/2022 16:14:42;1647620082356;1;18/03/2022 17:14:42;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;1;Fixation;fixation;fixation;448.6900000000023;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;5
13;1647620085555;18/03/2022 16:14:45;1647620085200;1;18/03/2022 17:14:45;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;2;Start;ButtonBlue;response_button_image;2788.5;;;blue buttonYB.png;1;1;0;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;5
14;1647620086554;18/03/2022 16:14:46;1647620086196;1;18/03/2022 17:14:46;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;3;Correct;Zone6;timelimit_screen;997.244000000006;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;5
15;1647620086706;18/03/2022 16:14:46;1647620086273;1;18/03/2022 17:14:46;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;6;ProgBarUpdate;Zone6;timelimit_screen;33.20200000000477;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;5
16;1647620086706;18/03/2022 16:14:46;1647620086279;1;18/03/2022 17:14:46;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;6;0;1;0;;;;;;;;;;;;;;;;;;;;;
17;1647620088081;18/03/2022 16:14:48;1647620087726;1;18/03/2022 17:14:47;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;7;Outcome;Zone6;timelimit_screen;1496.423999999999;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;5
18;1647620088784;18/03/2022 16:14:48;1647620088173;1;18/03/2022 17:14:48;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;1;Fixation;fixation;fixation;448.25999999999476;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;5
19;1647620090659;18/03/2022 16:14:50;1647620090288;1;18/03/2022 17:14:50;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;2;Start;ButtonBlue;response_button_image;2069.099999964237;;;blue buttonYB.png;1;1;0;0;;;;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;5
20;1647620091627;18/03/2022 16:14:51;1647620091283;1;18/03/2022 17:14:51;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;3;Correct;Zone6;timelimit_screen;997.4010000000126;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;5
21;1647620091753;18/03/2022 16:14:51;1647620091358;1;18/03/2022 17:14:51;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;6;ProgBarUpdate;Zone6;timelimit_screen;33.16799999999057;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;5
22;1647620091753;18/03/2022 16:14:51;1647620091363;1;18/03/2022 17:14:51;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;7;0;1;0;;;;;;;;;;;;;;;;;;;;;
23;1647620093174;18/03/2022 16:14:53;1647620092811;1;18/03/2022 17:14:52;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;7;Outcome;Zone6;timelimit_screen;1496;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;5
24;1647620093611;18/03/2022 16:14:53;1647620093259;1;18/03/2022 17:14:53;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;5;4;1;Fixation;fixation;fixation;448.6970000000001;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;5
25;1647620095135;18/03/2022 16:14:55;1647620094785;1;18/03/2022 17:14:54;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;5;4;2;Start;ButtonYellow;response_button_image;1481.300000011921;;;yellow buttonYB.png;1;1;0;0;;;;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;5
26;1647620096119;18/03/2022 16:14:56;1647620095770;1;18/03/2022 17:14:55;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;5;4;3;Correct;Zone6;timelimit_screen;997.3459999999905;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;5
27;1647620096816;18/03/2022 16:14:56;1647620095863;1;18/03/2022 17:14:55;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;5;4;6;ProgBarUpdate;Zone6;timelimit_screen;49.812000000005355;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;5
28;1647620096816;18/03/2022 16:14:56;1647620095868;1;18/03/2022 17:14:55;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;8;0;1;0;;;;;;;;;;;;;;;;;;;;;
29;1647620097728;18/03/2022 16:14:57;1647620097316;1;18/03/2022 17:14:57;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;5;4;7;Outcome;Zone6;timelimit_screen;1496.008999999991;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;5
30;1647620098128;18/03/2022 16:14:58;1647620097763;1;18/03/2022 17:14:57;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;6;5;1;Fixation;fixation;fixation;448.64800000000105;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;5;5;Practice;;5;5
31;1647620099994;18/03/2022 16:14:59;1647620099624;1;18/03/2022 17:14:59;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;6;5;2;Start;ButtonYellow;response_button_image;1821;;;yellow buttonYB.png;1;0;1;0;;;;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;5;5;Practice;;5;5
32;1647620100951;18/03/2022 16:15:00;1647620100608;1;18/03/2022 17:15:00;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;6;5;4;Incorrect;Zone6;timelimit_screen;997.6319999999978;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;5;5;Practice;;5;5
33;1647620101066;18/03/2022 16:15:01;1647620100656;1;18/03/2022 17:15:00;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;6;5;6;ProgBarUpdate;Zone6;timelimit_screen;32.82300000000396;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;5;5;Practice;;5;5
34;1647620101066;18/03/2022 16:15:01;1647620100667;1;18/03/2022 17:15:00;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;7;0;1;0;;;;;;;;;;;;;;;;;;;;;
35;1647620102499;18/03/2022 16:15:02;1647620102136;1;18/03/2022 17:15:02;74063;18;task-gtz3;;20537582;Melina;6089104;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Social_Task_Done;;;SocialTask2021;1;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;6;5;7;Outcome;Zone6;timelimit_screen;1495.9089999999997;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;5;5;Practice;;5;5
