Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;ANSWER;Pie chart;Social advice;blue button;correct;incorrect;timeout;Color advice;yellow button;Unnamed: 0;Unnamed: 0.1;block;number;__EMPTY;key
11;1668784859788;18/11/2022 15:20:59;1668784797293;0;18/11/2022 15:19:57;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;5;1;7;Outcome;Zone6;timelimit_screen;1492;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;3
12;1668784860219;18/11/2022 15:21:00;1668784797742;0;18/11/2022 15:19:57;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;1;Fixation;fixation;fixation;449;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;3
13;1668784861101;18/11/2022 15:21:01;1668784798619;0;18/11/2022 15:19:58;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;2;Start;ButtonYellow;response_button_image;846.0000000000073;;;yellow buttonYB.png;1;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;3
14;1668784862102;18/11/2022 15:21:02;1668784799610;0;18/11/2022 15:19:59;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;4;Incorrect;Zone6;timelimit_screen;1001;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;3
15;1668784862187;18/11/2022 15:21:02;1668784799658;0;18/11/2022 15:19:59;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;6;ProgBarUpdate;Zone6;timelimit_screen;47;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;3
16;1668784862187;18/11/2022 15:21:02;1668784799664;0;18/11/2022 15:19:59;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;2;0;1;0;;;;;;;;;;;;;;;;;;;;;
17;1668784863641;18/11/2022 15:21:03;1668784801159;0;18/11/2022 15:20:01;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;8;2;7;Outcome;Zone6;timelimit_screen;1502;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;7;7;Practice;;7;3
18;1668784864311;18/11/2022 15:21:04;1668784801610;0;18/11/2022 15:20:01;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;1;Fixation;fixation;fixation;451;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;3
19;1668784864944;18/11/2022 15:21:04;1668784802467;0;18/11/2022 15:20:02;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;2;Start;ButtonBlue;response_button_image;827;;;blue buttonYB.png;1;1;0;0;;;;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;3
20;1668784865942;18/11/2022 15:21:05;1668784803460;0;18/11/2022 15:20:03;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;3;Correct;Zone6;timelimit_screen;1000;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;3
21;1668784866019;18/11/2022 15:21:06;1668784803494;0;18/11/2022 15:20:03;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;6;ProgBarUpdate;Zone6;timelimit_screen;32;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;3
22;1668784866019;18/11/2022 15:21:06;1668784803500;0;18/11/2022 15:20:03;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;3;0;1;0;;;;;;;;;;;;;;;;;;;;;
23;1668784867475;18/11/2022 15:21:07;1668784804993;0;18/11/2022 15:20:04;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;10;3;7;Outcome;Zone6;timelimit_screen;1500;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;blue buttonYB.png;yellow buttonYB.png;9;9;Practice;;9;3
24;1668784867925;18/11/2022 15:21:07;1668784805443;0;18/11/2022 15:20:05;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;13;4;1;Fixation;fixation;fixation;451;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;3
25;1668784868975;18/11/2022 15:21:08;1668784806493;0;18/11/2022 15:20:06;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;13;4;2;Start;ButtonYellow;response_button_image;1019;;;yellow buttonYB.png;1;1;0;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;3
26;1668784869968;18/11/2022 15:21:09;1668784807476;0;18/11/2022 15:20:07;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;13;4;3;Correct;Zone6;timelimit_screen;1000;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;3
27;1668784870032;18/11/2022 15:21:10;1668784807525;0;18/11/2022 15:20:07;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;13;4;6;ProgBarUpdate;Zone6;timelimit_screen;48;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;3
28;1668784870032;18/11/2022 15:21:10;1668784807531;0;18/11/2022 15:20:07;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;4;0;1;0;;;;;;;;;;;;;;;;;;;;;
29;1668784871515;18/11/2022 15:21:11;1668784809027;0;18/11/2022 15:20:09;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;13;4;7;Outcome;Zone6;timelimit_screen;1502;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;3
30;1668784871959;18/11/2022 15:21:11;1668784809476;0;18/11/2022 15:20:09;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;11;5;1;Fixation;fixation;fixation;450;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;3
31;1668784872824;18/11/2022 15:21:12;1668784810331;0;18/11/2022 15:20:10;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;11;5;2;Start;ButtonYellow;response_button_image;825.9999999999927;;;yellow buttonYB.png;1;1;0;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;3
32;1668784873804;18/11/2022 15:21:13;1668784811326;0;18/11/2022 15:20:11;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;11;5;3;Correct;Zone6;timelimit_screen;1000;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;3
33;1668784873896;18/11/2022 15:21:13;1668784811375;0;18/11/2022 15:20:11;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;all_spreadsheets;11;5;6;ProgBarUpdate;Zone6;timelimit_screen;47;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;10;10;Practice;;10;3
34;1668784873896;18/11/2022 15:21:13;1668784811382;0;18/11/2022 15:20:11;74063;34;task-j2h4;;25328635;unsli8y4;7490892;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.0;1440x900;1440x900;Social_Task_Done;;;SocialTask2021;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;all_spreadsheets;;;PracticeScore;;;;;;;;;5;0;1;0;;;;;;;;;;;;;;;;;;;;;
