Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;ANSWER;Pie chart;Social advice;blue button;correct;incorrect;timeout;Color advice;yellow button;Unnamed: 0;Unnamed: 0.1;block;number;__EMPTY;key
1;1647356412309;15/03/2022 15:00:12;1647356412214;0;15/03/2022 15:00:12;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1439x764;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;
2;1647356418964;15/03/2022 15:00:18;1647356418779;0;15/03/2022 15:00:18;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1439x764;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;1;1;1;FullscreenCheck;script;force_advance;6349.746;;;;;0;1;0;;;;;;ScreenCheck;;;;;;;;;;0;0;;;0;7
3;1647356420735;15/03/2022 15:00:20;1647356420646;0;15/03/2022 15:00:20;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;2;1;1;GeneralInstruction;advancementZone;continue_button;1830.4000000953674;;;;;0;1;0;;;;;;Introduction;;;;;;;;;;1;1;Introduction;;1;7
4;1647356431273;15/03/2022 15:00:31;1647356431194;0;15/03/2022 15:00:31;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;2;1;2;PracticeInstruction;advancementZone;continue_button;10539;;;;;0;1;0;;;;;;Introduction;;;;;;;;;;1;1;Introduction;;1;7
5;1647356431338;15/03/2022 15:00:31;1647356431217;0;15/03/2022 15:00:31;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;3;1;1;Screen 1;Zone1;timelimit_screen;16.66599999999744;;;;;0;1;0;;;1;;;HiddenScoreSetPractice;;;;;;;;;;2;2;HiddenScoreSetPractice;;2;7
6;1647356431745;15/03/2022 15:00:31;1647356431659;0;15/03/2022 15:00:31;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;4;1;1;Fixation;fixation;fixation;449.98199999999997;;;;;0;1;0;;;;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
7;1647356436753;15/03/2022 15:00:36;1647356436664;0;15/03/2022 15:00:36;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;4;1;2;Start;Zone6;timelimit_screen;4999.800000000003;;;3000;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
8;1647356437749;15/03/2022 15:00:37;1647356437659;0;15/03/2022 15:00:37;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;4;1;5;Time Out;Zone6;timelimit_screen;999.9599999999991;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
9;1647356437827;15/03/2022 15:00:37;1647356437717;0;15/03/2022 15:00:37;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;4;1;6;ProgBarUpdate;Zone6;timelimit_screen;33.331999999998516;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
10;1647356437827;15/03/2022 15:00:37;1647356437720;0;15/03/2022 15:00:37;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;;;PracticeScore;;;;;;;;;4;0;1;0;;;;;;;;;;;;;;;;;;;;;
11;1647356439269;15/03/2022 15:00:39;1647356439193;0;15/03/2022 15:00:39;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;4;1;7;Outcome;Zone6;timelimit_screen;1499.9400000000023;;;;;0;1;0;;;1;;1;B1J;blue buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;3;3;Practice;;3;7
12;1647356439738;15/03/2022 15:00:39;1647356439642;0;15/03/2022 15:00:39;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;7;2;1;Fixation;fixation;fixation;449.98199999999997;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;6;6;Practice;;6;7
13;1647356443159;15/03/2022 15:00:43;1647356443080;0;15/03/2022 15:00:43;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;7;2;2;Start;ButtonYellow;response_button_image;3392.2999999523163;;;yellow buttonYB.png;1;1;0;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;6;6;Practice;;6;7
14;1647356444158;15/03/2022 15:00:44;1647356444076;0;15/03/2022 15:00:44;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;7;2;3;Correct;Zone6;timelimit_screen;999.9599999999991;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;6;6;Practice;;6;7
15;1647356444229;15/03/2022 15:00:44;1647356444121;0;15/03/2022 15:00:44;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;7;2;6;ProgBarUpdate;Zone6;timelimit_screen;33.331999999998516;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;6;6;Practice;;6;7
16;1647356444229;15/03/2022 15:00:44;1647356444127;0;15/03/2022 15:00:44;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;;;PracticeScore;;;;;;;;;5;0;1;0;;;;;;;;;;;;;;;;;;;;;
17;1647356445691;15/03/2022 15:00:45;1647356445609;0;15/03/2022 15:00:45;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;7;2;7;Outcome;Zone6;timelimit_screen;1499.9399999999987;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;6;6;Practice;;6;7
18;1647356446137;15/03/2022 15:00:46;1647356446057;0;15/03/2022 15:00:46;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;9;3;1;Fixation;fixation;fixation;449.9820000000036;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;7
19;1647356447987;15/03/2022 15:00:47;1647356447912;0;15/03/2022 15:00:47;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;9;3;2;Start;ButtonBlue;response_button_image;1811.7999999523163;;;blue buttonYB.png;1;0;1;0;;;;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;7
20;1647356448987;15/03/2022 15:00:48;1647356448908;0;15/03/2022 15:00:48;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;9;3;4;Incorrect;Zone6;timelimit_screen;999.9599999999991;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;7
21;1647356449065;15/03/2022 15:00:49;1647356448947;0;15/03/2022 15:00:48;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;9;3;6;ProgBarUpdate;Zone6;timelimit_screen;33.332000000002154;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;7
22;1647356449065;15/03/2022 15:00:49;1647356448952;0;15/03/2022 15:00:48;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;;;PracticeScore;;;;;;;;;4;0;1;0;;;;;;;;;;;;;;;;;;;;;
23;1647356450534;15/03/2022 15:00:50;1647356450441;0;15/03/2022 15:00:50;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;9;3;7;Outcome;Zone6;timelimit_screen;1499.939999999995;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;8;8;Practice;;8;7
24;1647356450971;15/03/2022 15:00:50;1647356450891;0;15/03/2022 15:00:50;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;1;Fixation;fixation;fixation;449.9820000000036;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
25;1647356455984;15/03/2022 15:00:55;1647356455892;0;15/03/2022 15:00:55;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;2;Start;Zone6;timelimit_screen;4999.799999999996;;;3000;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
26;1647356456970;15/03/2022 15:00:56;1647356456891;0;15/03/2022 15:00:56;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;5;Time Out;Zone6;timelimit_screen;999.9600000000064;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
27;1647356457063;15/03/2022 15:00:57;1647356456934;0;15/03/2022 15:00:56;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;6;ProgBarUpdate;Zone6;timelimit_screen;33.33199999999488;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
28;1647356457063;15/03/2022 15:00:57;1647356456938;0;15/03/2022 15:00:56;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;;;PracticeScore;;;;;;;;;4;0;1;0;;;;;;;;;;;;;;;;;;;;;
29;1647356458517;15/03/2022 15:00:58;1647356458426;0;15/03/2022 15:00:58;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;5;4;7;Outcome;Zone6;timelimit_screen;1499.9400000000023;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;2575YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;4;4;Practice;;4;7
30;1647356458958;15/03/2022 15:00:58;1647356458873;0;15/03/2022 15:00:58;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;13;5;1;Fixation;fixation;fixation;449.98199999999633;;;;;0;1;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;7
31;1647356460963;15/03/2022 15:01:00;1647356460878;0;15/03/2022 15:01:00;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;13;5;2;Start;ButtonYellow;response_button_image;1961.5;;;yellow buttonYB.png;1;1;0;0;;;;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;7
32;1647356461964;15/03/2022 15:01:01;1647356461875;0;15/03/2022 15:01:01;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;13;5;3;Correct;Zone6;timelimit_screen;999.9599999999991;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;7
33;1647356462011;15/03/2022 15:01:02;1647356461919;0;15/03/2022 15:01:01;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;13;5;6;ProgBarUpdate;Zone6;timelimit_screen;33.332000000002154;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;7
34;1647356462011;15/03/2022 15:01:02;1647356461923;0;15/03/2022 15:01:01;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;;;PracticeScore;;;;;;;;;5;0;1;0;;;;;;;;;;;;;;;;;;;;;
35;1647356463497;15/03/2022 15:01:03;1647356463408;0;15/03/2022 15:01:03;74063;16;task-fch3;;20407121;PA;6046830;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 99.0.4844.51;1440x900;1440x900;Space Task Done;;;SocialTask2021;1;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;all_spreadsheets;all_spreadsheets;13;5;7;Outcome;Zone6;timelimit_screen;1499.939999999995;;;;;0;1;0;;;1;;1;B1J;yellow buttonYB.png;7525YB.png;social_advice.png;blue buttonYB.png;correct.png;incorrect.png;timeout.png;yellow buttonYB.png;yellow buttonYB.png;12;12;Practice;;12;7
